datenum,year,month,day,datetime,data_mean_global,data_mean_nh,data_mean_sh
413599.5,1132,5,24,24-May-1132 12:00:00,285.318511962891,286.825561523438,283.811462402344
413630,1132,6,24,24-Jun-1132 00:00:00,284.585113525391,285.310516357422,283.859710693359
413660.5,1132,7,24,24-Jul-1132 12:00:00,282.944671630859,282.028594970703,283.860778808594
413691.5,1132,8,24,24-Aug-1132 12:00:00,281.341369628906,278.967315673828,283.715393066406
413722,1132,9,24,24-Sep-1132 00:00:00,281.300750732422,279.064331054688,283.537200927734
413752.5,1132,10,24,24-Oct-1132 12:00:00,282.336578369141,281.172485351562,283.500701904297
413783,1132,11,24,24-Nov-1132 00:00:00,283.339813232422,283.050384521484,283.629241943359
413813.5,1132,12,24,24-Dec-1132 12:00:00,283.975494384766,284.291687011719,283.659301757812
413844.5,1133,1,24,24-Jan-1133 12:00:00,284.434143066406,285.113372802734,283.754943847656
413874,1133,2,23,23-Feb-1133 00:00:00,284.815277099609,285.767608642578,283.862945556641
413903.5,1133,3,24,24-Mar-1133 12:00:00,285.155303955078,286.408233642578,283.90234375
413934,1133,4,24,24-Apr-1133 00:00:00,285.394073486328,286.941070556641,283.847076416016
413964.5,1133,5,24,24-May-1133 12:00:00,285.336700439453,286.84375,283.829650878906
413995,1133,6,24,24-Jun-1133 00:00:00,284.603485107422,285.328887939453,283.878082275391
414025.5,1133,7,24,24-Jul-1133 12:00:00,282.963348388672,282.047241210938,283.879425048828
414056.5,1133,8,24,24-Aug-1133 12:00:00,281.360382080078,278.986328125,283.734436035156
414087,1133,9,24,24-Sep-1133 00:00:00,281.320220947266,279.083801269531,283.556671142578
414117.5,1133,10,24,24-Oct-1133 12:00:00,282.356506347656,281.1923828125,283.520629882812
414148,1133,11,24,24-Nov-1133 00:00:00,283.360198974609,283.070770263672,283.649627685547
414178.5,1133,12,24,24-Dec-1133 12:00:00,283.996307373047,284.3125,283.680145263672
414209.5,1134,1,24,24-Jan-1134 12:00:00,284.455383300781,285.134613037109,283.776153564453
414239,1134,2,23,23-Feb-1134 00:00:00,284.836853027344,285.789215087891,283.884521484375
414268.5,1134,3,24,24-Mar-1134 12:00:00,285.177124023438,286.430084228516,283.924194335938
414299,1134,4,24,24-Apr-1134 00:00:00,285.416046142578,286.963043212891,283.869079589844
414329.5,1134,5,24,24-May-1134 12:00:00,285.358703613281,286.865753173828,283.851654052734
414360,1134,6,24,24-Jun-1134 00:00:00,284.625305175781,285.350708007812,283.89990234375
414390.5,1134,7,24,24-Jul-1134 12:00:00,282.984893798828,282.068786621094,283.900970458984
414421.5,1134,8,24,24-Aug-1134 12:00:00,281.381530761719,279.007476806641,283.755584716797
414452,1134,9,24,24-Sep-1134 00:00:00,281.340850830078,279.104431152344,283.577301025391
414482.5,1134,10,24,24-Oct-1134 12:00:00,282.376556396484,281.212432861328,283.540679931641
414513,1134,11,24,24-Nov-1134 00:00:00,283.379638671875,283.090209960938,283.669067382812
414543.5,1134,12,24,24-Dec-1134 12:00:00,284.015106201172,284.331268310547,283.698913574219
414574.5,1135,1,24,24-Jan-1135 12:00:00,284.473510742188,285.152740478516,283.794281005859
414604,1135,2,23,23-Feb-1135 00:00:00,284.854339599609,285.806671142578,283.902008056641
414633.5,1135,3,24,24-Mar-1135 12:00:00,285.194030761719,286.446960449219,283.941070556641
414664,1135,4,24,24-Apr-1135 00:00:00,285.432403564453,286.979400634766,283.885406494141
414694.5,1135,5,24,24-May-1135 12:00:00,285.374572753906,286.881622314453,283.867523193359
414725,1135,6,24,24-Jun-1135 00:00:00,284.640869140625,285.366271972656,283.915466308594
414755.5,1135,7,24,24-Jul-1135 12:00:00,283.000183105469,282.084106445312,283.916290283203
414786.5,1135,8,24,24-Aug-1135 12:00:00,281.396697998047,279.022644042969,283.770751953125
414817,1135,9,24,24-Sep-1135 00:00:00,281.355987548828,279.119567871094,283.592437744141
414847.5,1135,10,24,24-Oct-1135 12:00:00,282.391754150391,281.227630615234,283.555877685547
414878,1135,11,24,24-Nov-1135 00:00:00,283.394958496094,283.105529785156,283.684387207031
414908.5,1135,12,24,24-Dec-1135 12:00:00,284.030670166016,284.346862792969,283.714477539062
414939.5,1136,1,24,24-Jan-1136 12:00:00,284.489379882812,285.168609619141,283.810180664062
414969.5,1136,2,23,23-Feb-1136 12:00:00,284.87060546875,285.822937011719,283.918273925781
414999.5,1136,3,24,24-Mar-1136 12:00:00,285.210754394531,286.463684082031,283.957794189453
415030,1136,4,24,24-Apr-1136 00:00:00,285.449676513672,286.996643066406,283.902679443359
415060.5,1136,5,24,24-May-1136 12:00:00,285.392425537109,286.899475097656,283.885375976562
415091,1136,6,24,24-Jun-1136 00:00:00,284.659362792969,285.384765625,283.933959960938
415121.5,1136,7,24,24-Jul-1136 12:00:00,283.019409179688,282.103302001953,283.935485839844
415152.5,1136,8,24,24-Aug-1136 12:00:00,281.416625976562,279.042572021484,283.790679931641
415183,1136,9,24,24-Sep-1136 00:00:00,281.376617431641,279.140167236328,283.613067626953
415213.5,1136,10,24,24-Oct-1136 12:00:00,282.413055419922,281.248931884766,283.577178955078
415244,1136,11,24,24-Nov-1136 00:00:00,283.416900634766,283.127471923828,283.706329345703
415274.5,1136,12,24,24-Dec-1136 12:00:00,284.053192138672,284.369354248047,283.736999511719
415305.5,1137,1,24,24-Jan-1137 12:00:00,284.512359619141,285.191589355469,283.833160400391
415335,1137,2,23,23-Feb-1137 00:00:00,284.893951416016,285.846282958984,283.941619873047
415364.5,1137,3,24,24-Mar-1137 12:00:00,285.234283447266,286.487243652344,283.981353759766
415395,1137,4,24,24-Apr-1137 00:00:00,285.473266601562,287.020263671875,283.92626953125
415425.5,1137,5,24,24-May-1137 12:00:00,285.415893554688,286.922943115234,283.908843994141
415456,1137,6,24,24-Jun-1137 00:00:00,284.682495117188,285.407897949219,283.957092285156
415486.5,1137,7,24,24-Jul-1137 12:00:00,283.0419921875,282.125885009766,283.958068847656
415517.5,1137,8,24,24-Aug-1137 12:00:00,281.438537597656,279.064483642578,283.812561035156
415548,1137,9,24,24-Sep-1137 00:00:00,281.397735595703,279.161315917969,283.634185791016
415578.5,1137,10,24,24-Oct-1137 12:00:00,282.433349609375,281.269226074219,283.597473144531
415609,1137,11,24,24-Nov-1137 00:00:00,283.436340332031,283.146911621094,283.725769042969
415639.5,1137,12,24,24-Dec-1137 12:00:00,284.07177734375,284.387969970703,283.755615234375
415670.5,1138,1,24,24-Jan-1138 12:00:00,284.530212402344,285.209442138672,283.850982666016
415700,1138,2,23,23-Feb-1138 00:00:00,284.9111328125,285.863464355469,283.958801269531
415729.5,1138,3,24,24-Mar-1138 12:00:00,285.2509765625,286.503936767578,283.998046875
415760,1138,4,24,24-Apr-1138 00:00:00,285.489654541016,287.036651611328,283.942657470703
415790.5,1138,5,24,24-May-1138 12:00:00,285.432220458984,286.939270019531,283.925170898438
415821,1138,6,24,24-Jun-1138 00:00:00,284.699035644531,285.424438476562,283.9736328125
415851.5,1138,7,24,24-Jul-1138 12:00:00,283.059020996094,282.142913818359,283.97509765625
415882.5,1138,8,24,24-Aug-1138 12:00:00,281.456237792969,279.082183837891,283.830291748047
415913,1138,9,24,24-Sep-1138 00:00:00,281.416320800781,279.179901123047,283.652770996094
415943.5,1138,10,24,24-Oct-1138 12:00:00,282.452911376953,281.288787841797,283.617034912109
415974,1138,11,24,24-Nov-1138 00:00:00,283.456909179688,283.16748046875,283.746337890625
416004.5,1138,12,24,24-Dec-1138 12:00:00,284.093353271484,284.409545898438,283.777191162109
416035.5,1139,1,24,24-Jan-1139 12:00:00,284.552764892578,285.231964111328,283.87353515625
416065,1139,2,23,23-Feb-1139 00:00:00,284.934539794922,285.886871337891,283.982208251953
416094.5,1139,3,24,24-Mar-1139 12:00:00,285.275085449219,286.528015136719,284.022125244141
416125,1139,4,24,24-Apr-1139 00:00:00,285.514221191406,287.061218261719,283.967224121094
416155.5,1139,5,24,24-May-1139 12:00:00,285.457000732422,286.964050292969,283.949951171875
416186,1139,6,24,24-Jun-1139 00:00:00,284.723693847656,285.449096679688,283.998291015625
416216.5,1139,7,24,24-Jul-1139 12:00:00,283.083251953125,282.167175292969,283.999359130859
416247.5,1139,8,24,24-Aug-1139 12:00:00,281.479827880859,279.105773925781,283.853881835938
416278,1139,9,24,24-Sep-1139 00:00:00,281.438995361328,279.202575683594,283.675445556641
416308.5,1139,10,24,24-Oct-1139 12:00:00,282.474517822266,281.310424804688,283.638641357422
416339,1139,11,24,24-Nov-1139 00:00:00,283.477386474609,283.187957763672,283.766815185547
416369.5,1139,12,24,24-Dec-1139 12:00:00,284.112670898438,284.428863525391,283.796478271484
416400.5,1140,1,24,24-Jan-1140 12:00:00,284.570892333984,285.250122070312,283.891662597656
416430.5,1140,2,23,23-Feb-1140 12:00:00,284.951599121094,285.903930664062,283.999237060547
416460.5,1140,3,24,24-Mar-1140 12:00:00,285.291168212891,286.544128417969,284.038238525391
416491,1140,4,24,24-Apr-1140 00:00:00,285.529541015625,287.076538085938,283.982543945312
416521.5,1140,5,24,24-May-1140 12:00:00,285.471801757812,286.978851318359,283.964752197266
416552,1140,6,24,24-Jun-1140 00:00:00,284.738250732422,285.463653564453,284.012847900391
416582.5,1140,7,24,24-Jul-1140 12:00:00,283.097869873047,282.181793212891,284.013977050781
416613.5,1140,8,24,24-Aug-1140 12:00:00,281.494750976562,279.120727539062,283.868804931641
416644,1140,9,24,24-Sep-1140 00:00:00,281.454498291016,279.218048095703,283.69091796875
416674.5,1140,10,24,24-Oct-1140 12:00:00,282.49072265625,281.326599121094,283.654846191406
416705,1140,11,24,24-Nov-1140 00:00:00,283.494384765625,283.204956054688,283.783813476562
416735.5,1140,12,24,24-Dec-1140 12:00:00,284.130523681641,284.446685791016,283.814331054688
416766.5,1141,1,24,24-Jan-1141 12:00:00,284.589599609375,285.268829345703,283.910369873047
416796,1141,2,23,23-Feb-1141 00:00:00,284.971099853516,285.923461914062,284.018768310547
416825.5,1141,3,24,24-Mar-1141 12:00:00,285.311401367188,286.564361572266,284.058471679688
416856,1141,4,24,24-Apr-1141 00:00:00,285.550354003906,287.097351074219,284.003356933594
416886.5,1141,5,24,24-May-1141 12:00:00,285.492980957031,287.000030517578,283.985931396484
416917,1141,6,24,24-Jun-1141 00:00:00,284.759552001953,285.484954833984,284.034149169922
416947.5,1141,7,24,24-Jul-1141 12:00:00,283.119018554688,282.202941894531,284.035125732422
416978.5,1141,8,24,24-Aug-1141 12:00:00,281.515533447266,279.141479492188,283.889587402344
417009,1141,9,24,24-Sep-1141 00:00:00,281.474700927734,279.238250732422,283.711120605469
417039.5,1141,10,24,24-Oct-1141 12:00:00,282.510223388672,281.346099853516,283.674346923828
417070,1141,11,24,24-Nov-1141 00:00:00,283.513122558594,283.223693847656,283.802551269531
417100.5,1141,12,24,24-Dec-1141 12:00:00,284.1484375,284.464599609375,283.832244873047
417131.5,1142,1,24,24-Jan-1142 12:00:00,284.606719970703,285.285919189453,283.927490234375
417161,1142,2,23,23-Feb-1142 00:00:00,284.987457275391,285.939788818359,284.035125732422
417190.5,1142,3,24,24-Mar-1142 12:00:00,285.327087402344,286.580047607422,284.074157714844
417221,1142,4,24,24-Apr-1142 00:00:00,285.565521240234,287.112518310547,284.018524169922
417251.5,1142,5,24,24-May-1142 12:00:00,285.5078125,287.014862060547,284.000762939453
417282,1142,6,24,24-Jun-1142 00:00:00,284.774322509766,285.499725341797,284.048919677734
417312.5,1142,7,24,24-Jul-1142 12:00:00,283.133972167969,282.217864990234,284.050048828125
417343.5,1142,8,24,24-Aug-1142 12:00:00,281.530853271484,279.156799316406,283.904907226562
417374,1142,9,24,24-Sep-1142 00:00:00,281.490570068359,279.254119873047,283.727020263672
417404.5,1142,10,24,24-Oct-1142 12:00:00,282.526763916016,281.362670898438,283.690887451172
417435,1142,11,24,24-Nov-1142 00:00:00,283.530426025391,283.240997314453,283.819854736328
417465.5,1142,12,24,24-Dec-1142 12:00:00,284.16650390625,284.482666015625,283.850311279297
417496.5,1143,1,24,24-Jan-1143 12:00:00,284.625518798828,285.304748535156,283.9462890625
417526,1143,2,23,23-Feb-1143 00:00:00,285.006927490234,285.959289550781,284.054595947266
417555.5,1143,3,24,24-Mar-1143 12:00:00,285.347137451172,286.600067138672,284.094177246094
417586,1143,4,24,24-Apr-1143 00:00:00,285.5859375,287.132934570312,284.038940429688
417616.5,1143,5,24,24-May-1143 12:00:00,285.528411865234,287.035461425781,284.021362304688
417647,1143,6,24,24-Jun-1143 00:00:00,284.794799804688,285.520202636719,284.069396972656
417677.5,1143,7,24,24-Jul-1143 12:00:00,283.154052734375,282.237976074219,284.070159912109
417708.5,1143,8,24,24-Aug-1143 12:00:00,281.550323486328,279.17626953125,283.924377441406
417739,1143,9,24,24-Sep-1143 00:00:00,281.509246826172,279.272796630859,283.745666503906
417769.5,1143,10,24,24-Oct-1143 12:00:00,282.544494628906,281.38037109375,283.708587646484
417800,1143,11,24,24-Nov-1143 00:00:00,283.547088623047,283.257659912109,283.836517333984
417830.5,1143,12,24,24-Dec-1143 12:00:00,284.182067871094,284.498260498047,283.865905761719
417861.5,1144,1,24,24-Jan-1144 12:00:00,284.640045166016,285.319274902344,283.960815429688
417891.5,1144,2,23,23-Feb-1144 12:00:00,285.020477294922,285.972839355469,284.068145751953
417921.5,1144,3,24,24-Mar-1144 12:00:00,285.359832763672,286.612762451172,284.106872558594
417952,1144,4,24,24-Apr-1144 00:00:00,285.597961425781,287.144958496094,284.050964355469
417982.5,1144,5,24,24-May-1144 12:00:00,285.539978027344,287.047027587891,284.032928466797
418013,1144,6,24,24-Jun-1144 00:00:00,284.806213378906,285.531616210938,284.080810546875
418043.5,1144,7,24,24-Jul-1144 12:00:00,283.165649414062,282.249542236328,284.081726074219
418074.5,1144,8,24,24-Aug-1144 12:00:00,281.562347412109,279.188293457031,283.936401367188
418105,1144,9,24,24-Sep-1144 00:00:00,281.521942138672,279.285491943359,283.758392333984
418135.5,1144,10,24,24-Oct-1144 12:00:00,282.558074951172,281.393951416016,283.722198486328
418166,1144,11,24,24-Nov-1144 00:00:00,283.561676025391,283.272247314453,283.851104736328
418196.5,1144,12,24,24-Dec-1144 12:00:00,284.197814941406,284.514007568359,283.881622314453
418227.5,1145,1,24,24-Jan-1145 12:00:00,284.656951904297,285.336181640625,283.977722167969
418257,1145,2,23,23-Feb-1145 00:00:00,285.03857421875,285.990905761719,284.086212158203
418286.5,1145,3,24,24-Mar-1145 12:00:00,285.379028320312,286.631958007812,284.126098632812
418317,1145,4,24,24-Apr-1145 00:00:00,285.618194580078,287.165191650391,284.071197509766
418347.5,1145,5,24,24-May-1145 12:00:00,285.561126708984,287.068176269531,284.054077148438
418378,1145,6,24,24-Jun-1145 00:00:00,284.828063964844,285.553466796875,284.102661132812
418408.5,1145,7,24,24-Jul-1145 12:00:00,283.18798828125,282.271911621094,284.104095458984
418439.5,1145,8,24,24-Aug-1145 12:00:00,281.584991455078,279.2109375,283.959045410156
418470,1145,9,24,24-Sep-1145 00:00:00,281.544647216797,279.308197021484,283.781097412109
418500.5,1145,10,24,24-Oct-1145 12:00:00,282.580688476562,281.416564941406,283.744781494141
418531,1145,11,24,24-Nov-1145 00:00:00,283.584014892578,283.294586181641,283.873443603516
418561.5,1145,12,24,24-Dec-1145 12:00:00,284.219757080078,284.535919189453,283.903564453125
418592.5,1146,1,24,24-Jan-1146 12:00:00,284.678344726562,285.357574462891,283.999145507812
418622,1146,2,23,23-Feb-1146 00:00:00,285.059326171875,286.011657714844,284.106994628906
418651.5,1146,3,24,24-Mar-1146 12:00:00,285.399078369141,286.652008056641,284.146118164062
418682,1146,4,24,24-Apr-1146 00:00:00,285.637451171875,287.184448242188,284.090454101562
418712.5,1146,5,24,24-May-1146 12:00:00,285.579528808594,287.086578369141,284.072479248047
418743,1146,6,24,24-Jun-1146 00:00:00,284.845581054688,285.570983886719,284.120178222656
418773.5,1146,7,24,24-Jul-1146 12:00:00,283.20458984375,282.288513183594,284.120697021484
418804.5,1146,8,24,24-Aug-1146 12:00:00,281.600677490234,279.226623535156,283.974731445312
418835,1146,9,24,24-Sep-1146 00:00:00,281.559478759766,279.323028564453,283.7958984375
418865.5,1146,10,24,24-Oct-1146 12:00:00,282.594635009766,281.430511474609,283.758758544922
418896,1146,11,24,24-Nov-1146 00:00:00,283.59716796875,283.307739257812,283.886596679688
418926.5,1146,12,24,24-Dec-1146 12:00:00,284.232147216797,284.54833984375,283.915954589844
418957.5,1147,1,24,24-Jan-1147 12:00:00,284.690093994141,285.369293212891,284.010864257812
418987,1147,2,23,23-Feb-1147 00:00:00,285.070465087891,286.022827148438,284.118133544922
419016.5,1147,3,24,24-Mar-1147 12:00:00,285.409759521484,286.662689208984,284.156799316406
419047,1147,4,24,24-Apr-1147 00:00:00,285.647766113281,287.194763183594,284.100769042969
419077.5,1147,5,24,24-May-1147 12:00:00,285.589630126953,287.0966796875,284.082580566406
419108,1147,6,24,24-Jun-1147 00:00:00,284.855651855469,285.5810546875,284.130249023438
419138.5,1147,7,24,24-Jul-1147 12:00:00,283.214782714844,282.298706054688,284.130889892578
419169.5,1147,8,24,24-Aug-1147 12:00:00,281.611145019531,279.237121582031,283.985198974609
419200,1147,9,24,24-Sep-1147 00:00:00,281.570373535156,279.333923339844,283.806793212891
419230.5,1147,10,24,24-Oct-1147 12:00:00,282.606079101562,281.441955566406,283.770202636719
419261,1147,11,24,24-Nov-1147 00:00:00,283.609252929688,283.31982421875,283.898681640625
419291.5,1147,12,24,24-Dec-1147 12:00:00,284.244964599609,284.561157226562,283.928771972656
419322.5,1148,1,24,24-Jan-1148 12:00:00,284.703704833984,285.382904052734,284.024475097656
419352.5,1148,2,23,23-Feb-1148 12:00:00,285.084930419922,286.037261962891,284.132598876953
419382.5,1148,3,24,24-Mar-1148 12:00:00,285.425079345703,286.678009033203,284.172119140625
419413,1148,4,24,24-Apr-1148 00:00:00,285.663970947266,287.210968017578,284.116973876953
419443.5,1148,5,24,24-May-1148 12:00:00,285.606719970703,287.11376953125,284.099670410156
419474,1148,6,24,24-Jun-1148 00:00:00,284.873565673828,285.598968505859,284.148162841797
419504.5,1148,7,24,24-Jul-1148 12:00:00,283.233489990234,282.3173828125,284.149566650391
419535.5,1148,8,24,24-Aug-1148 12:00:00,281.630584716797,279.256530761719,284.004638671875
419566,1148,9,24,24-Sep-1148 00:00:00,281.590423583984,279.35400390625,283.826873779297
419596.5,1148,10,24,24-Oct-1148 12:00:00,282.626708984375,281.462585449219,283.790832519531
419627,1148,11,24,24-Nov-1148 00:00:00,283.63037109375,283.340942382812,283.919799804688
419657.5,1148,12,24,24-Dec-1148 12:00:00,284.266479492188,284.582641601562,283.950286865234
419688.5,1149,1,24,24-Jan-1149 12:00:00,284.725463867188,285.404693603516,284.046234130859
419718,1149,2,23,23-Feb-1149 00:00:00,285.106842041016,286.059204101562,284.154510498047
419747.5,1149,3,24,24-Mar-1149 12:00:00,285.447021484375,286.699951171875,284.194061279297
419778,1149,4,24,24-Apr-1149 00:00:00,285.685791015625,287.232788085938,284.138793945312
419808.5,1149,5,24,24-May-1149 12:00:00,285.628265380859,287.135314941406,284.121215820312
419839,1149,6,24,24-Jun-1149 00:00:00,284.894683837891,285.620086669922,284.169281005859
419869.5,1149,7,24,24-Jul-1149 12:00:00,283.254028320312,282.337951660156,284.170135498047
419900.5,1149,8,24,24-Aug-1149 12:00:00,281.650360107422,279.276306152344,284.0244140625
419931,1149,9,24,24-Sep-1149 00:00:00,281.609344482422,279.372924804688,283.845794677734
419961.5,1149,10,24,24-Oct-1149 12:00:00,282.644653320312,281.480529785156,283.808776855469
419992,1149,11,24,24-Nov-1149 00:00:00,283.647247314453,283.357818603516,283.936706542969
420022.5,1149,12,24,24-Dec-1149 12:00:00,284.2822265625,284.598419189453,283.966064453125
420053.5,1150,1,24,24-Jan-1150 12:00:00,284.740112304688,285.419342041016,284.060882568359
420083,1150,2,23,23-Feb-1150 00:00:00,285.120361328125,286.072723388672,284.168029785156
420112.5,1150,3,24,24-Mar-1150 12:00:00,285.459442138672,286.712371826172,284.206481933594
420143,1150,4,24,24-Apr-1150 00:00:00,285.697174072266,287.244171142578,284.150177001953
420173.5,1150,5,24,24-May-1150 12:00:00,285.638702392578,287.145751953125,284.131652832031
420204,1150,6,24,24-Jun-1150 00:00:00,284.904266357422,285.629669189453,284.178863525391
420234.5,1150,7,24,24-Jul-1150 12:00:00,283.262908935547,282.346801757812,284.178985595703
420265.5,1150,8,24,24-Aug-1150 12:00:00,281.65869140625,279.284637451172,284.032745361328
420296,1150,9,24,24-Sep-1150 00:00:00,281.617279052734,279.380828857422,283.853698730469
420326.5,1150,10,24,24-Oct-1150 12:00:00,282.652313232422,281.488189697266,283.816436767578
420357,1150,11,24,24-Nov-1150 00:00:00,283.654846191406,283.365417480469,283.944274902344
420387.5,1150,12,24,24-Dec-1150 12:00:00,284.289886474609,284.606079101562,283.973693847656
420418.5,1151,1,24,24-Jan-1151 12:00:00,284.747985839844,285.427215576172,284.068756103516
420448,1151,2,23,23-Feb-1151 00:00:00,285.128662109375,286.080993652344,284.176300048828
420477.5,1151,3,24,24-Mar-1151 12:00:00,285.46826171875,286.721221923828,284.21533203125
420508,1151,4,24,24-Apr-1151 00:00:00,285.706756591797,287.253753662109,284.159759521484
420538.5,1151,5,24,24-May-1151 12:00:00,285.649169921875,287.156219482422,284.142120361328
420569,1151,6,24,24-Jun-1151 00:00:00,284.915832519531,285.641235351562,284.1904296875
420599.5,1151,7,24,24-Jul-1151 12:00:00,283.275695800781,282.359619140625,284.191802978516
420630.5,1151,8,24,24-Aug-1151 12:00:00,281.672882080078,279.298828125,284.046936035156
420661,1151,9,24,24-Sep-1151 00:00:00,281.632995605469,279.396545410156,283.869415283203
420691.5,1151,10,24,24-Oct-1151 12:00:00,282.669616699219,281.505493164062,283.833740234375
420722,1151,11,24,24-Nov-1151 00:00:00,283.673767089844,283.384338378906,283.963195800781
420752.5,1151,12,24,24-Dec-1151 12:00:00,284.310363769531,284.626556396484,283.994201660156
420783.5,1152,1,24,24-Jan-1152 12:00:00,284.769989013672,285.449188232422,284.090759277344
420813.5,1152,2,23,23-Feb-1152 12:00:00,285.152008056641,286.104370117188,284.199676513672
420843.5,1152,3,24,24-Mar-1152 12:00:00,285.492858886719,286.745819091797,284.239929199219
420874,1152,4,24,24-Apr-1152 00:00:00,285.732360839844,287.279327392578,284.185363769531
420904.5,1152,5,24,24-May-1152 12:00:00,285.675506591797,287.182556152344,284.16845703125
420935,1152,6,24,24-Jun-1152 00:00:00,284.942596435547,285.667999267578,284.217193603516
420965.5,1152,7,24,24-Jul-1152 12:00:00,283.302551269531,282.386444091797,284.218627929688
420996.5,1152,8,24,24-Aug-1152 12:00:00,281.699462890625,279.325408935547,284.073516845703
421027,1152,9,24,24-Sep-1152 00:00:00,281.658966064453,279.422515869141,283.895385742188
421057.5,1152,10,24,24-Oct-1152 12:00:00,282.694732666016,281.530609130859,283.858856201172
421088,1152,11,24,24-Nov-1152 00:00:00,283.697784423828,283.408355712891,283.987213134766
421118.5,1152,12,24,24-Dec-1152 12:00:00,284.333190917969,284.649383544922,284.017028808594
421149.5,1153,1,24,24-Jan-1153 12:00:00,284.791473388672,285.470703125,284.112274169922
421179,1153,2,23,23-Feb-1153 00:00:00,285.172149658203,286.124481201172,284.219818115234
421208.5,1153,3,24,24-Mar-1153 12:00:00,285.511627197266,286.764587402344,284.258697509766
421239,1153,4,24,24-Apr-1153 00:00:00,285.749816894531,287.296813964844,284.202819824219
421269.5,1153,5,24,24-May-1153 12:00:00,285.691802978516,287.198852539062,284.184753417969
421300,1153,6,24,24-Jun-1153 00:00:00,284.957885742188,285.683288574219,284.232482910156
421330.5,1153,7,24,24-Jul-1153 12:00:00,283.317047119141,282.400939941406,284.233123779297
